# #######################################################
# LOS LOG
# LOS Statistics
# #######################################################
# 
# Parameters [Units]:
# LOS exit time [s], LOS start time [s],Time of min distance [s],ACID1 [-],ACID2 [-],LAT1 [deg],LON1 [deg],ALT1 [ft],LAT2 [deg],LON2 [deg],ALT2 [ft],DIST [m]
# 
# simt
2175.50000000,2168.00000000,2169.85000000,D2754,D1760,48.21794625,16.37737181,45.72000000,48.21813616,16.37729476,53.20665000,21.87541439
2179.50000000,2173.00000000,2174.90000000,D2177,D2294,48.20553314,16.41753493,70.20441000,48.20553402,16.41753678,74.79139000,0.16858685
2189.00000000,2186.50000000,2187.25000000,D1314,D2237,48.18933434,16.35164087,32.83782000,48.18951206,16.35132650,36.51261000,30.55575018
2190.50000000,2184.00000000,2186.70000000,D2149,D2205,48.24302381,16.38584396,36.57600000,48.24306696,16.38589363,36.74745000,6.04522716
2198.50000000,2195.50000000,2196.60000000,D2504,D2514,48.19624344,16.41027312,62.35065000,48.19636528,16.41009865,54.86400000,18.72945993
2200.00000000,2180.00000000,2198.50000000,D1558,D1186,48.19992188,16.37341963,48.84420000,48.19970982,16.37354731,45.72000000,25.40766494
2207.00000000,2204.00000000,2204.00000000,D2504,D2748,48.19630534,16.41000185,47.02249000,48.19627959,16.40991219,40.66042000,7.23656253
2222.00000000,2218.50000000,2221.95000000,D1413,D2513,48.21415882,16.36008549,54.86400000,48.21416442,16.35989607,63.51965000,14.04863287
2249.50000000,2247.50000000,2249.40000000,D2424,D2263,48.19031074,16.32244389,101.98999000,48.19031067,16.32244298,109.79139000,0.06771209
2261.00000000,2258.50000000,2260.35000000,D2658,D2758,48.20264009,16.36152783,36.20796000,48.20250645,16.36164865,31.51261000,17.34934698
2263.50000000,2262.50000000,2262.50000000,D2685,D1767,48.20196903,16.36303385,109.72800000,48.20175857,16.36284137,114.79139000,27.40759462
2272.00000000,2264.50000000,2269.45000000,D2584,D2492,48.19884592,16.37678636,49.37760000,48.19874364,16.37691411,54.86400000,14.79850821
2282.00000000,2279.00000000,2281.70000000,D919,D1619,48.25883738,16.37482752,72.62661000,48.25883332,16.37484697,64.00800000,1.50895185
2288.00000000,2286.50000000,2287.95000000,D2391,D2868,48.19590617,16.35055839,18.28800000,48.19580440,16.35021136,27.43200000,28.10164190
2290.00000000,2288.00000000,2288.00000000,D1904,D1661,48.21220247,16.36116990,14.01642000,48.21224527,16.36118324,19.20739000,4.86082146
2291.00000000,2289.00000000,2289.00000000,D1860,D2898,48.21775888,16.36086909,58.28339000,48.21777822,16.36092178,52.55442000,4.45676304
2299.00000000,2293.00000000,2295.40000000,D2520,D2035,48.20181961,16.37413739,54.86400000,48.20166219,16.37438835,49.19529000,25.54025679
2316.50000000,2302.50000000,2309.25000000,D2785,D2294,48.19334950,16.40479547,17.29139000,48.19334952,16.40479550,18.28800000,0.00296010
2316.50000000,2316.00000000,2316.45000000,D2279,D2723,48.18925716,16.36078831,45.51045000,48.18937642,16.36093073,53.20665000,16.95113300
2318.50000000,2317.00000000,2317.25000000,D2723,D2279,48.18931994,16.36073032,45.43044000,48.18936071,16.36090349,52.27320000,13.61436875
2328.00000000,2325.50000000,2327.20000000,D2314,D2877,48.23485855,16.35509776,22.95525000,48.23489988,16.35491972,18.28800000,13.96416951
2331.00000000,2326.00000000,2326.00000000,D1904,D1661,48.21154131,16.35840093,10.80516000,48.21155037,16.35842212,18.28800000,1.86533372
2332.00000000,2330.00000000,2331.50000000,D1863,D1757,48.19079479,16.46059810,27.43200000,48.19079077,16.46059394,34.91865000,0.54269050
2340.00000000,2327.00000000,2335.55000000,D2356,D2269,48.17895810,16.36348784,18.28800000,48.17895690,16.36348699,19.86378000,0.14693320
2341.50000000,2341.00000000,2341.00000000,D2812,D2600,48.19815618,16.30254041,24.20739000,48.19822130,16.30296382,18.46326000,32.20654795
2347.00000000,2342.50000000,2346.70000000,D2781,D2042,48.20754171,16.38086190,26.83422000,48.20754262,16.38086276,18.28800000,0.11919376
2355.50000000,2354.00000000,2354.00000000,D2181,D2837,48.20746670,16.35719408,18.46326000,48.20733069,16.35740499,25.99976000,21.74871157
2361.50000000,2357.00000000,2361.45000000,D2438,D2445,48.19829978,16.38401673,22.56339000,48.19838025,16.38391722,30.85139000,11.59588564
2367.00000000,2364.50000000,2365.30000000,D2976,D2790,48.14793619,16.34330737,64.00800000,48.14792232,16.34329480,58.21539000,1.80218132
2385.50000000,2372.00000000,2384.05000000,D2301,D2303,48.19307506,16.34915287,23.05228000,48.19307548,16.34915318,27.43200000,0.05192082
2386.50000000,2380.50000000,2380.50000000,D1853,D1514,48.19923819,16.37628047,46.52391000,48.19912177,16.37643406,53.16478000,17.23848037
2386.50000000,2384.00000000,2384.00000000,D2893,D2966,48.19666570,16.41070635,16.51642000,48.19671423,16.41075924,22.56339000,6.66999629
2387.50000000,2376.00000000,2387.10000000,D2201,D2497,48.16999596,16.40414863,36.56457000,48.16999199,16.40413483,44.06265000,1.11380220
2388.00000000,2380.00000000,2380.00000000,D2407,D2303,48.19299073,16.34909329,27.43200000,48.19294902,16.34906375,34.99539000,5.12924202
2388.50000000,2387.50000000,2387.50000000,D2387,D2860,48.19814141,16.30254045,24.20739000,48.19819884,16.30281510,18.28800000,21.33436108
2389.00000000,2366.00000000,2369.85000000,D2358,D2427,48.19886924,16.37350709,25.77465000,48.19890283,16.37342903,18.28800000,6.88683060
2389.00000000,2387.50000000,2387.50000000,D2821,D1793,48.21770025,16.35145219,31.70739000,48.21749620,16.35141917,37.30878000,22.82154974
2393.00000000,2390.00000000,2390.40000000,D2203,D2722,48.22511226,16.35929872,97.29139000,48.22511376,16.35930207,92.33606000,0.29966764
2398.50000000,2396.50000000,2397.05000000,D1859,D2858,48.19365747,16.35373992,18.28800000,48.19387563,16.35399822,19.94535000,30.90347849
2400.50000000,2396.00000000,2396.00000000,D2501,D1955,48.19570464,16.40882457,109.72800000,48.19571023,16.40883578,114.93617000,1.03765566
2402.00000000,2396.50000000,2399.45000000,D2210,D2979,48.20963707,16.37352692,18.28800000,48.20948400,16.37329160,25.77465000,24.36752843
2403.00000000,2402.50000000,2402.50000000,D2760,D2793,48.15134717,16.35905036,14.91005000,48.15162728,16.35909283,9.14400000,31.30579664
2404.00000000,2402.00000000,2403.25000000,D2662,D3007,48.24743922,16.39131100,36.57600000,48.24749827,16.39165454,42.94461000,26.27217644
2404.50000000,2402.50000000,2403.25000000,D2794,D2771,48.20833169,16.42876006,107.19054000,48.20848495,16.42906275,109.72800000,28.16987946
2404.50000000,2395.50000000,2395.50000000,D2241,D2803,48.18136474,16.33030667,12.27201000,48.18141263,16.33020073,19.80004000,9.48974522
2406.50000000,2404.50000000,2406.10000000,D2848,D2579,48.24452367,16.38359789,44.69461000,48.24462282,16.38388158,36.57600000,23.72440439
2408.00000000,2388.50000000,2394.15000000,D2685,D1767,48.20295284,16.37616596,109.72800000,48.20295312,16.37616626,104.79139000,0.03883226
2408.50000000,2402.00000000,2408.45000000,D2792,D2584,48.20073908,16.36626777,55.58861000,48.20075348,16.36620700,45.72000000,4.77999697
2414.50000000,2408.00000000,2408.70000000,D2203,D2258,48.22553154,16.36093984,34.46323000,48.22553157,16.36093934,27.43200000,0.03680900
2418.50000000,2416.00000000,2416.00000000,D2501,D1955,48.19458197,16.40660436,109.72800000,48.19461974,16.40667713,117.29139000,6.83699541
2420.00000000,2416.50000000,2417.55000000,D2249,D2344,48.20150660,16.37377771,60.08095000,48.20150650,16.37377732,53.90007000,0.03081890
2420.00000000,2419.00000000,2419.95000000,D2962,D2923,48.20108222,16.36771506,18.28800000,48.20102224,16.36733236,27.43200000,29.13673348
2422.50000000,2417.00000000,2421.35000000,D2099,D1448,48.20170412,16.36927998,44.06265000,48.20170343,16.36927784,36.57600000,0.17597202
2423.00000000,2421.50000000,2421.50000000,D1951,D2877,48.23636092,16.36210168,61.44155000,48.23637146,16.36231120,54.86400000,15.56140367
2423.00000000,2418.50000000,2420.70000000,D2628,D1859,48.19282853,16.35262436,18.28800000,48.19282650,16.35262238,21.19234000,0.26918350
2423.50000000,2418.50000000,2423.45000000,D1438,D2099,48.20184109,16.36934571,43.28339000,48.20179608,16.36932176,34.91865000,5.31000000
2426.00000000,2423.00000000,2423.00000000,D2643,D2098,48.14658273,16.35125282,45.72000000,48.14669998,16.35132432,53.20665000,14.07512197
2426.00000000,2425.00000000,2425.95000000,D2134,D2084,48.22517745,16.38359127,26.09139000,48.22516136,16.38330005,18.28800000,21.64769254
2428.50000000,2427.50000000,2427.50000000,D2249,D2344,48.20158934,16.37410068,54.96234000,48.20167089,16.37442315,47.96993000,25.56159153
2430.50000000,2429.00000000,2429.00000000,D2249,D2344,48.20160180,16.37414932,52.53473000,48.20169528,16.37452057,47.16983000,29.41194471
2432.50000000,2410.00000000,2416.15000000,D1438,D1448,48.20184109,16.36934571,43.28339000,48.20170412,16.36927998,45.37329000,15.99004680
2436.00000000,2431.50000000,2432.05000000,D2744,D2707,48.19238653,16.40352554,9.61263000,48.19238650,16.40352551,14.79139000,0.00426205
2438.00000000,2421.50000000,2434.70000000,D2734,D2929,48.20160328,16.37421947,18.28800000,48.20166325,16.37439267,18.28800000,14.46477605
2442.00000000,2439.50000000,2441.25000000,D2342,D2435,48.20936064,16.42729333,29.95739000,48.20947933,16.42754410,36.57600000,22.79253732
2444.50000000,2437.50000000,2437.50000000,D2827,D2025,48.18850553,16.38327134,109.79139000,48.18850730,16.38347585,104.66842000,15.16174844
2445.50000000,2441.00000000,2441.00000000,D2345,D1596,48.21008111,16.35543159,23.28339000,48.21014164,16.35544056,18.22885000,6.76308506
2447.50000000,2447.00000000,2447.45000000,D2993,D2226,48.19301939,16.35413966,18.11655000,48.19324738,16.35404013,25.77465000,26.40352712
2449.50000000,2448.00000000,2448.40000000,D2993,D2226,48.19300664,16.35422508,17.94510000,48.19317349,16.35404134,24.84120000,23.01580036
2454.50000000,2454.00000000,2454.45000000,D2427,D1514,48.20011794,16.37223594,17.73181000,48.20018042,16.37198705,10.07745000,19.71124630
2455.50000000,2454.00000000,2454.40000000,D3010,D1374,48.20738046,16.38056020,39.61994000,48.20717542,16.38040584,46.38939000,25.50838479
2456.00000000,2455.50000000,2455.50000000,D2997,D2968,48.18992626,16.29942471,25.77465000,48.18988012,16.29982099,18.46326000,29.82062628
2457.50000000,2451.00000000,2454.85000000,D2303,D2853,48.19371057,16.35287067,27.43200000,48.19364463,16.35291092,25.59562000,7.91574921
2458.00000000,2455.50000000,2456.30000000,D2513,D1374,48.20744839,16.38040726,38.01974000,48.20721508,16.38021762,36.57600000,29.50479416
2459.50000000,2455.50000000,2455.90000000,D2768,D2525,48.20976625,16.41999256,107.33606000,48.20976660,16.41999290,112.29139000,0.04622908
2460.50000000,2457.50000000,2457.50000000,D2684,D2659,48.25236612,16.39855454,64.00800000,48.25232142,16.39872489,71.49465000,13.55644297
2467.50000000,2467.00000000,2467.00000000,D2569,D1862,48.19914719,16.37346405,26.76144000,48.19887681,16.37356514,19.54530000,30.98461834
2469.00000000,2461.50000000,2465.30000000,D2685,D1767,48.20223305,16.38316440,109.72800000,48.20223265,16.38316398,104.79139000,0.05358161
2473.00000000,2471.50000000,2472.55000000,D2483,D2400,48.20938136,16.42726349,103.38549000,48.20951653,16.42753962,109.72800000,25.38826544
2473.50000000,2466.00000000,2469.10000000,D2927,D2934,48.21432199,16.35894720,45.72000000,48.21413671,16.35890091,49.01261000,20.88538620
2479.50000000,2479.00000000,2479.45000000,D2303,D2853,48.19308542,16.35278683,24.40305000,48.19283610,16.35262865,16.63065000,30.10057061
2482.00000000,2481.50000000,2481.50000000,D2794,D2807,48.21068529,16.42125603,82.29219000,48.21090727,16.42144505,89.79139000,28.38062002
2483.50000000,2482.50000000,2482.50000000,D2794,D2807,48.21065510,16.42120342,82.08264000,48.21088670,16.42142917,87.29139000,30.70889181
2485.00000000,2484.50000000,2484.95000000,D2794,D2807,48.21063162,16.42109799,76.96784000,48.21082935,16.42138491,84.86378000,30.58449779
2485.50000000,2476.00000000,2482.20000000,D2834,D2778,48.18069326,16.40250409,54.86400000,48.18084827,16.40248598,62.42739000,17.28791535
2488.00000000,2484.00000000,2485.25000000,D2333,D2955,48.19938717,16.42556228,49.80061000,48.19938360,16.42556986,45.72000000,0.68792574
2490.00000000,2488.00000000,2489.95000000,D2600,D2860,48.20131084,16.31472608,18.28800000,48.20129619,16.31439211,26.97480000,24.80538037
2501.00000000,2499.00000000,2500.95000000,D2555,D3112,48.16149748,16.38222436,27.43200000,48.16144703,16.38195817,37.30061000,20.52466595
2502.50000000,2495.50000000,2498.20000000,D2494,D2352,48.19897997,16.37343948,45.72000000,48.19890177,16.37375790,53.20665000,25.15168006
2504.00000000,2502.50000000,2503.95000000,D2784,D3200,48.19592860,16.37260931,13.41939000,48.19606270,16.37256196,22.56339000,15.31822841
2509.00000000,2507.00000000,2508.45000000,D2692,D2549,48.19895954,16.37416046,43.31970000,48.19892740,16.37395183,35.77590000,15.87041082
2514.50000000,2514.00000000,2514.45000000,D3094,D3106,48.19593985,16.35048796,18.28800000,48.19579285,16.35019018,27.90451000,27.46478023
2515.00000000,2514.00000000,2514.00000000,D2850,D3145,48.20378829,16.37337070,15.06652000,48.20400028,16.37363232,22.56339000,30.52131716
2516.00000000,2511.00000000,2513.55000000,D2974,D2695,48.20082983,16.36885831,18.28800000,48.20073099,16.36863213,18.28800000,20.04397400
2521.50000000,2461.50000000,2474.65000000,D2569,D2581,48.19896426,16.37343703,23.46960000,48.19887962,16.37358632,25.83180000,14.52654014
2522.50000000,2521.50000000,2521.50000000,D3151,D1803,48.19431892,16.34407038,51.63939000,48.19454120,16.34418697,45.72000000,26.18362709
2523.00000000,2522.50000000,2522.50000000,D3102,D2808,48.19719922,16.36573103,14.25880000,48.19743117,16.36582874,21.70739000,26.78955775
2525.00000000,2523.50000000,2523.50000000,D3102,D2808,48.19715474,16.36571193,14.04925000,48.19740885,16.36581963,19.20739000,29.36183820
2532.00000000,2521.50000000,2531.95000000,D2653,D2376,48.20954697,16.37368031,55.58861000,48.20954686,16.37377776,45.72000000,7.22085594
2545.50000000,2544.50000000,2545.45000000,D2857,D2852,48.20032207,16.36724262,26.63190000,48.20035339,16.36730056,34.79139000,5.52925844
2548.00000000,2546.00000000,2547.60000000,D2857,D2852,48.20038350,16.36736002,24.49449000,48.20038402,16.36735933,32.36378000,0.07741367
2550.00000000,2548.50000000,2549.15000000,D2850,D2391,48.20150045,16.37375388,27.22245000,48.20144345,16.37416538,23.66010000,31.14904124
2559.50000000,2549.50000000,2554.00000000,D2488,D2491,48.20935922,16.42729508,36.57600000,48.20943670,16.42754443,36.57600000,20.38682231
2560.50000000,2560.00000000,2560.00000000,D2857,D2852,48.20065449,16.36809746,19.01571000,48.20056025,16.36769744,24.74517000,31.44421974
2565.00000000,2560.50000000,2560.50000000,D2990,D2776,48.20213092,16.41574095,107.29139000,48.20211173,16.41574014,102.16842000,2.13492156
2566.00000000,2561.50000000,2561.85000000,D2738,D3052,48.19994294,16.37294718,25.66035000,48.19994314,16.37294534,18.63471000,0.13825952
2566.50000000,2564.00000000,2565.20000000,D2681,D2749,48.20937924,16.42726725,113.67135000,48.20951532,16.42752826,109.72800000,24.55749957
2568.00000000,2566.50000000,2567.85000000,D2333,D2833,48.20687376,16.43206454,70.58861000,48.20687829,16.43202598,80.08861000,2.90195588
2568.00000000,2563.50000000,2565.05000000,D2590,D3081,48.21417373,16.35860024,54.86400000,48.21435424,16.35865239,52.83399000,20.44065212
2569.00000000,2568.00000000,2568.95000000,D2952,D3018,48.18087066,16.40247752,25.65661000,48.18099770,16.40230342,35.50677000,19.13591453
2578.50000000,2574.00000000,2576.20000000,D3178,D3266,48.14472478,16.34619125,27.43200000,48.14472339,16.34621506,27.56535000,1.77382495
2584.00000000,2577.50000000,2580.40000000,D3034,D2176,48.21243876,16.35595416,14.13939000,48.21244046,16.35595449,9.14400000,0.19050803
2588.00000000,2563.50000000,2581.60000000,D3012,D1800,48.21172545,16.36452608,18.28800000,48.21172452,16.36453166,18.28800000,0.42649742
2589.50000000,2582.50000000,2585.05000000,D1494,D3013,48.21427182,16.35937707,70.83552000,48.21410169,16.35934137,73.57110000,19.10111104
2596.50000000,2596.00000000,2596.00000000,D2940,D2906,48.20636666,16.33534038,109.72800000,48.20642840,16.33493890,117.29139000,30.53411386
2597.00000000,2595.00000000,2596.95000000,D2301,D2243,48.20772472,16.34908816,21.70739000,48.20774918,16.34908264,13.69321000,2.75024040
2597.00000000,2595.50000000,2595.50000000,D2692,D2549,48.20000557,16.37268448,43.11015000,48.20008789,16.37302240,35.56635000,26.66613504
2601.50000000,2597.50000000,2598.90000000,D1976,D2640,48.20462686,16.43129193,40.85578000,48.20462978,16.43128607,35.66996000,0.54256773
2605.00000000,2603.50000000,2604.95000000,D2474,D2883,48.19255657,16.41563070,79.79139000,48.19275415,16.41579130,71.49465000,24.98848024
2606.00000000,2605.50000000,2605.50000000,D2474,D2883,48.19256569,16.41564410,78.22484000,48.19277463,16.41575693,71.41845000,24.69292874
2607.50000000,2606.50000000,2606.50000000,D2474,D2883,48.19258222,16.41566838,76.65829000,48.19282994,16.41566410,70.48500000,27.54694657
2608.50000000,2607.50000000,2608.45000000,D1944,D2052,48.24877707,16.42097939,63.81678000,48.24851482,16.42101780,72.42810000,29.29990649
2609.00000000,2607.50000000,2607.50000000,D2816,D3158,48.21427913,16.35932347,27.43200000,48.21412095,16.35954555,34.17570000,24.08638056
2609.00000000,2608.00000000,2608.95000000,D2692,D2738,48.20105482,16.37348875,27.30097000,48.20129747,16.37360467,18.28800000,28.31607528
2617.00000000,2613.50000000,2614.65000000,D2893,D3082,48.17228029,16.39889265,64.00800000,48.17226738,16.39893212,56.51261000,3.26028080
2617.50000000,2615.00000000,2615.00000000,D2342,D2483,48.20221515,16.41574272,109.79139000,48.20217688,16.41574216,104.66842000,4.25518562
2618.00000000,2604.00000000,2617.95000000,D2682,D3156,48.19816743,16.30261488,100.58400000,48.19818835,16.30285290,109.72800000,17.79475060
2618.00000000,2616.00000000,2617.20000000,D3335,D3241,48.14999142,16.33393524,33.55061000,48.14976143,16.33382262,27.43200000,26.90382272
2619.00000000,2608.50000000,2613.30000000,D2974,D2695,48.20158635,16.37408907,27.43200000,48.20166271,16.37439049,19.81339000,23.89818614
2619.50000000,2612.50000000,2615.40000000,D1602,D3158,48.21421986,16.35969234,38.12286000,48.21413552,16.35966500,34.17570000,9.59415325
2622.00000000,2619.50000000,2620.55000000,D2738,D2695,48.20140342,16.37417093,18.28800000,48.20151574,16.37380949,18.28800000,29.55573806
2623.00000000,2618.50000000,2620.60000000,D3034,D2816,48.21439298,16.35840595,19.72113000,48.21420700,16.35832999,18.35762000,21.43260330
2623.50000000,2622.50000000,2623.45000000,D3260,D2655,48.21832018,16.36981039,53.75542000,48.21841767,16.36955062,45.72000000,22.08902474
2623.50000000,2621.00000000,2621.00000000,D3070,D2263,48.19388688,16.35488303,27.43200000,48.19392595,16.35487848,20.06346000,4.35714817
2627.50000000,2612.00000000,2616.30000000,D3157,D2421,48.19926904,16.37544625,18.28800000,48.19929428,16.37541699,18.28800000,3.54674582
2629.00000000,2627.50000000,2627.50000000,D2309,D2612,48.17472550,16.32720242,14.01642000,48.17497768,16.32725967,19.20739000,28.36034864
2631.00000000,2626.50000000,2628.45000000,D2749,D3066,48.21089910,16.42143877,99.86378000,48.21089883,16.42144107,97.78881000,0.17269866
2632.50000000,2631.50000000,2632.45000000,D2435,D2776,48.19638674,16.41014735,100.73627000,48.19643785,16.40984945,109.72800000,22.79985933
2633.00000000,2632.50000000,2632.95000000,D3216,D2149,48.21303002,16.37724136,53.20665000,48.21318115,16.37690594,61.03620000,30.00136722
2640.50000000,2640.00000000,2640.45000000,D2682,D3156,48.19867237,16.30551348,109.55655000,48.19868551,16.30558574,117.29139000,5.55100619
2642.50000000,2637.50000000,2641.65000000,D1602,D2254,48.21457267,16.35836810,43.81500000,48.21439197,16.35841142,48.51985000,20.34773345
2643.00000000,2641.00000000,2641.15000000,D2682,D3156,48.19868956,16.30560763,109.51845000,48.19868993,16.30560986,114.79139000,0.17033134
2644.50000000,2642.50000000,2644.45000000,D3158,D3034,48.21410634,16.35941735,24.20739000,48.21421582,16.35971724,34.30905000,25.33652928
2650.00000000,2647.00000000,2649.65000000,D3200,D3281,48.19496378,16.36101984,35.80061000,48.19496422,16.36102059,27.43200000,0.07401405
2653.00000000,2649.00000000,2652.95000000,D2885,D2391,48.20814576,16.37955276,25.78339000,48.20814160,16.37954937,18.11655000,0.52699799
2657.50000000,2653.50000000,2657.45000000,D2309,D2612,48.17430712,16.32934046,10.08735000,48.17409734,16.32951333,18.28800000,26.61690684
2658.50000000,2649.50000000,2655.70000000,D2269,D3291,48.20110698,16.36787801,27.03195000,48.20110697,16.36787781,27.43200000,0.01459449
2662.00000000,2656.50000000,2656.50000000,D2663,D3144,48.19479399,16.35213336,12.11961000,48.19482001,16.35209533,19.20739000,4.04028300
2662.50000000,2660.50000000,2660.50000000,D2682,D3156,48.19897917,16.30815139,107.16842000,48.19897969,16.30800215,112.29139000,11.06136565
2665.50000000,2662.50000000,2662.75000000,D3094,D3070,48.19702108,16.36079446,27.43200000,48.19702191,16.36079784,34.79139000,0.26655170
2670.50000000,2666.50000000,2669.00000000,D1906,D3000,48.20148173,16.37416062,24.15159000,48.20153674,16.37389527,27.22245000,20.59563616
2675.50000000,2671.00000000,2675.45000000,D3026,D1508,48.21225076,16.38698987,54.86400000,48.21238936,16.38679227,45.72000000,21.25737971
2678.00000000,2667.00000000,2667.50000000,D2454,D2851,48.18138329,16.35837054,14.26407000,48.18138273,16.35838216,19.20739000,0.86371659
2681.00000000,2679.00000000,2679.85000000,D2682,D3156,48.19901107,16.31079435,106.65026000,48.19901109,16.31079645,112.29139000,0.15582595
2683.50000000,2681.50000000,2682.40000000,D2674,D3209,48.23109221,16.34196517,36.57600000,48.23115243,16.34234983,41.19461000,29.26810794
2684.00000000,2680.50000000,2681.60000000,D3289,D2232,48.19298789,16.29703390,73.15200000,48.19294678,16.29689833,67.30061000,11.03994349
2685.00000000,2683.50000000,2683.75000000,D3022,D3240,48.16183132,16.34223766,64.00800000,48.16161114,16.34223984,70.71539000,24.48353337
2686.50000000,2681.50000000,2682.60000000,D3226,D2986,48.20933017,16.35284890,65.78417000,48.20933020,16.35284859,72.29139000,0.02284407
2693.50000000,2689.00000000,2690.95000000,D2408,D2469,48.20127614,16.36907535,18.28800000,48.20128401,16.36903330,24.36551000,3.23667792
2694.00000000,2689.00000000,2691.80000000,D2491,D3066,48.20622285,16.41818264,66.60122000,48.20622170,16.41818524,67.29139000,0.23179167
2697.00000000,2696.00000000,2696.95000000,D3136,D2954,48.21138202,16.30208288,36.57600000,48.21139609,16.30171378,46.44461000,27.39484854
2702.00000000,2699.50000000,2701.95000000,D2973,D3432,48.19333467,16.34202739,64.47880000,48.19321987,16.34185960,54.86400000,17.82253303
2704.00000000,2702.00000000,2703.95000000,D2396,D2887,48.19904748,16.38148525,79.00035000,48.19904692,16.38147419,87.29139000,0.82154225
2704.50000000,2695.00000000,2695.00000000,D3080,D2707,48.19903030,16.37655199,25.77465000,48.19910234,16.37645773,19.01571000,10.62863750
2708.50000000,2706.50000000,2706.50000000,D2516,D3180,48.21503156,16.35101151,54.86400000,48.21492473,16.35102320,62.35065000,11.91072722
2719.00000000,2716.00000000,2718.95000000,D3057,D3305,48.21742508,16.39087599,27.43200000,48.21744933,16.39086665,18.28800000,2.78385716
2720.00000000,2717.00000000,2717.00000000,D2488,D2749,48.20332230,16.41580494,27.43200000,48.20343961,16.41583323,34.79139000,13.21117455
2726.00000000,2722.00000000,2722.00000000,D2825,D3119,48.18963688,16.30993972,109.72800000,48.18963191,16.30988915,117.29139000,3.78952158
2741.00000000,2739.00000000,2739.55000000,D3070,D2901,48.20231794,16.36978842,109.72800000,48.20220541,16.36953250,117.21465000,22.72270725
2764.00000000,2763.50000000,2763.95000000,D3094,D3186,48.20221030,16.36955980,77.02306000,48.20234978,16.36965105,84.79139000,16.91908006
2764.50000000,2761.00000000,2762.30000000,D1798,D3483,48.20791278,16.37736563,15.87424000,48.20813039,16.37712467,21.70739000,30.07160014
2766.50000000,2764.50000000,2766.45000000,D3094,D3186,48.20231259,16.36964059,73.89886000,48.20233080,16.36973308,82.29139000,7.14775990
2781.50000000,2779.50000000,2780.25000000,D3567,D3545,48.23392366,16.42756394,36.57600000,48.23393175,16.42795985,40.51935000,29.33719197
2785.00000000,2783.00000000,2784.95000000,D3083,D3497,48.19911449,16.34712965,13.69321000,48.19890459,16.34711985,21.70739000,23.35201386
2785.50000000,2778.50000000,2782.35000000,D3561,D3251,48.18372718,16.36664032,18.28800000,48.18372983,16.36663961,20.06339000,0.29905026
2789.50000000,2789.00000000,2789.45000000,D3314,D3557,48.23909374,16.38397852,28.31040000,48.23924589,16.38429300,19.94535000,28.78594126
2791.50000000,2770.00000000,2781.75000000,D3228,D3488,48.19741079,16.34734857,18.28800000,48.19741071,16.34734820,25.77465000,0.02870569
2792.50000000,2789.00000000,2789.00000000,D3492,D2982,48.21112688,16.33960754,19.20739000,48.21108346,16.33964754,14.01642000,5.66495982
2800.00000000,2799.50000000,2799.50000000,D1494,D3198,48.21989650,16.35419984,8.09678000,48.21985305,16.35408036,1.19253000,10.08436793
2806.50000000,2798.50000000,2802.25000000,D3215,D2726,48.20157058,16.37402749,49.66335000,48.20145504,16.37417985,54.86400000,17.10434946
2811.00000000,2810.50000000,2810.95000000,D2997,D3124,48.19409916,16.33836194,18.11655000,48.19430788,16.33828131,25.77465000,23.96620759
2811.00000000,2808.00000000,2808.80000000,D3405,D2715,48.20340559,16.43058437,54.86400000,48.20339911,16.43061904,55.58861000,2.66853329
2811.00000000,2804.50000000,2806.65000000,D2593,D3350,48.16953986,16.41170845,45.72000000,48.16953892,16.41178117,53.20665000,5.39399425
2813.00000000,2811.50000000,2812.95000000,D2997,D3124,48.19411550,16.33841578,16.34490000,48.19420193,16.33835285,24.84120000,10.68283758
2824.00000000,2809.00000000,2813.50000000,D3500,D3505,48.20464848,16.36869936,16.51635000,48.20464803,16.36869981,10.32510000,0.06093861
2827.00000000,2812.50000000,2824.45000000,D3412,D3500,48.20463094,16.36870870,22.31339000,48.20441017,16.36882813,16.51635000,26.09561519
2827.50000000,2821.00000000,2821.00000000,D2583,D3000,48.21221052,16.37674957,14.01642000,48.21212746,16.37696574,19.20739000,18.49000568
2828.50000000,2828.00000000,2828.45000000,D2301,D3138,48.21243236,16.35595267,0.31031000,48.21216835,16.35589210,9.14400000,29.69833620
2835.00000000,2832.50000000,2833.15000000,D3375,D3472,48.17133944,16.39855592,11.28141000,48.17114692,16.39880711,9.14400000,28.37707498
2847.00000000,2841.00000000,2843.85000000,D2583,D3000,48.21094729,16.37554981,18.28800000,48.21107809,16.37555328,25.77465000,14.54664482
2848.00000000,2846.00000000,2846.00000000,D3237,D3164,48.20812775,16.42906162,43.82600000,48.20822560,16.42891059,36.57600000,15.60890091
2851.00000000,2848.50000000,2849.25000000,D3391,D3472,48.17287859,16.39909905,11.54430000,48.17287314,16.39916652,9.14400000,5.04028903
2857.00000000,2850.00000000,2852.80000000,D3235,D3133,48.19447171,16.38641412,18.28800000,48.19451447,16.38676362,18.28800000,26.33879634
2857.50000000,2857.00000000,2857.45000000,D3287,D2279,48.22891450,16.36123804,17.90700000,48.22918466,16.36128912,8.41939000,30.27768996
2861.00000000,2860.50000000,2860.95000000,D3684,D3698,48.23640325,16.36135909,18.28800000,48.23631913,16.36097917,26.97480000,29.65157810
2862.00000000,2860.00000000,2860.60000000,D3652,D3670,48.20575609,16.35723829,30.25895000,48.20557190,16.35698991,25.66035000,27.53680996
